Long,Lat,Size
-71.06087585,42.30385443,159
-71.06957385,42.28413536,308
-71.10679596,42.32665471,165
-71.13581409,42.29446344,219
-71.12971806,42.2533034,250
-71.06765722,42.34049351,141
-71.15751601,42.3561883,287
-71.15181072333333,42.34278930333333,340
-71.01663377,42.38396804,289
-71.09839601,42.32492546,151
-71.08038907000001,42.310558066666665,160
-71.06312517666667,42.36050325666667,144
-71.00750179,42.38676016,331
-71.05138668000001,42.33429999,319
-71.11934704,42.2620357,122
-71.115889525,42.35112062500001,365
-71.03064902,42.38028177,206
-71.08743834,42.28734347,171
-71.03502872,42.36585686,115
-71.13115203333332,42.35306041333333,478
-71.02930740000001,42.33825526,327
-71.10731282,42.31264125,92
-71.11932927000001,42.306312965000004,396
-71.06152995833334,42.28995306833333,310
-71.04036424,42.38229155,142
-71.05750386,42.28536673,258
-71.091292995,42.33062547,498
-71.077758105,42.320052445,91
-71.07007277,42.27861386,129
-71.05763827,42.32962107,543
-71.0629080275,42.30909894,379
-71.08283767,42.29620425,498
-71.11586289,42.25843097,413
-71.07906926250001,42.341621845,469
-71.082482595,42.30335988,250
-71.07673068999999,42.289034756666666,569
-71.142246365,42.3493345375,81
-71.05572044499999,42.364963505000006,310
-71.13368353,42.35785938,232
-71.07222602666667,42.29031966666667,276
-71.14253329,42.28788305,96
-71.03310834,42.37431448,238
-71.10181751,42.32638832,243
-71.05585869666668,42.294729653333334,227
-71.04551504,42.33870465,364
-71.12376104,42.28271779,360
-71.08688339,42.34840576,201
-71.074267605,42.27755388,332
-71.076649595,42.3451800225,239
-71.11523335,42.26062899,202
-71.07229568,42.35647423,343
-71.08206875,42.29478707,311
-71.06888016,42.30063034,99
-71.04627602,42.2874493,249
-71.074509905,42.322081935,501
-71.08745920000001,42.27965941,147
-71.16386744,42.264474799999995,136
-71.07645408,42.28347978,200
-71.084580605,42.32967845500001,235
-71.09700321,42.2850804,252
-71.08546253,42.28538167,262
-71.10331527,42.32130479,239
-71.11965522,42.27593555,176
-71.06908191,42.33189752,180
-71.08441717666666,42.34855879,247
-71.06887255,42.376852,123
-71.06203517,42.28645354,291
-71.10404695,42.26927333,583
-71.08097517,42.30576686,233
-71.15003397,42.26778948,173
-71.152789865,42.350309440000004,348
-71.06812632,42.30536545,539
-71.08299865,42.27133005,405
-71.09473186,42.28039667,342
-71.08424352,42.31165937,220
-71.094939939,42.313731835,216
-71.06135413,42.36643546,152
-71.13753653,42.35301101500001,224
-71.093446065,42.330746590000004,33
-71.03279695666667,42.33441732666667,415
-71.11127345,42.26839985,47
-71.08909334,42.31127726,160
-71.06838613,42.35427162,421
-71.06296440000001,42.34423781,101
-71.13962556,42.29261017,568
-71.07805107,42.34852918,206
-71.08539691499999,42.32063713,149
-71.08528234,42.29073239,217
-71.03779395333332,42.37418400666666,238
-71.05972919,42.364558765,379
-71.07163755,42.27189172,389
-71.09731506,42.32082221,252
-71.07508901,42.35291291,70
-71.07948006,42.30577465,300
-71.08121968,42.32163814,77
-71.05183263,42.27928286,252
-71.05027167,42.31928523,297
-71.03855522666667,42.378737,242
-71.167676785,42.3469034,46
-71.07974092,42.334277353333334,207
-71.06164956500001,42.35500106,236
-71.07134234333334,42.284818300000005,100
-71.06601359999999,42.36761591,175
-71.14762531,42.3499624,146
-71.08773294,42.29590385,48
-71.04902645,42.33339529,281
-71.08687838,42.32703627,125
-71.06866964666666,42.351312293333336,61
-71.10209305,42.34957176,371
-71.12685523833333,42.28685333333334,164
-71.06687878,42.28551979,100
-71.06584776,42.36438365,303
-71.03979926,42.37620267,270
-71.13700102,42.28243007,54
-71.14343417,42.34115127,402
-71.09271640000001,42.29520338,62
-71.10838774,42.32276657,195
-71.03344046,42.36423833,204
-71.05306472333332,42.31748628,323
-71.10968278,42.32865366,434
-71.02554442,42.33509942333333,363
-71.06380404,42.35428377,109
-71.1194489575,42.2933235075,162
-71.06770256666667,42.32858178666667,238
-71.072149655,42.287727275,377
-71.09939195,42.33840144,409
-71.09560402,42.27282972,330
-71.061458955,42.371922,233
-71.09045322,42.28405588,130
-71.15006629999999,42.35314243,380
-71.09034535,42.32712014,460
-71.12194877999998,42.28805009666666,112
-71.147798575,42.346216999999996,277
-71.07625466,42.300270157499995,15
-71.083351995,42.300862905,152
-71.15946645,42.27877089,192
-71.0934647,42.34750472,180
-71.12200669,42.29555062,457
-71.06699034,42.36280152,416
-71.12275618,42.29148517,20
-71.10210496,42.27493746,150
-71.09387677,42.26817397,438
-71.057051105,42.3136718375,107
-71.10494682,42.27654229,224
-71.1174533,42.28858097,448
-71.092230075,42.27826177,169
-71.13564964,42.28936677,253
-71.07692974,42.30812619,412
-71.07011466,42.34495867,233
-71.12569013,42.27341645,1002
-71.11902026,42.25556696,231
-71.09155637500001,42.286624579999994,279
-71.09058328,42.31739587,253
-71.061947325,42.35654337,151
-71.0925641,42.270927445,95
-71.07598089333332,42.28730405,303
-71.03701057,42.36930171,268
-71.13289531,42.36335722,192
-71.13167145,42.27225473,441
-71.07404347,42.34615178,285
-71.0829587,42.329906644999994,209
-71.0669728,42.32126855,85
-71.087596315,42.308216875,490
-71.070240025,42.322645605,112
-71.1440032,42.36181486,197
-71.07020353,42.33374643,217
-71.10578562,42.26352306,217
-71.10749865,42.33033485,594
-71.06017059999999,42.31686672,441
-71.10130276,42.343613399999995,353
-71.06207613999999,42.282776215,270
-71.05690362,42.32743066,565
-71.09880598,42.346538200000005,307
-71.065352805,42.28453194,148
-71.05679486,42.32137427,373
-71.08152086749999,42.3491861725,232
-71.07716295666667,42.328143626666666,148
-71.057513965,42.324988835,208
-71.12869578,42.26846689,111
-71.11322101,42.30600899,408
-71.16504457,42.35009144,168
-71.03298646,42.36675779,233
